# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	101026	102360	-	ABQ97596.1			ATP-dependent protease ATP-binding subunit	hslU		CGSHiEE_00510	1335	444	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	102371	102898	-							CGSHiEE_00515	528		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	102371	102898	-	ABQ97597.1			ATP-dependent protease peptidase subunit			CGSHiEE_00515	528	175	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	103118	103825	+							CGSHiEE_00520	708		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	103118	103825	+	ABQ97598.1			Class B acid phosphatase			CGSHiEE_00520	708	235	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	103916	104227	-					aphA		CGSHiEE_00525	312		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	103916	104227	-	ABQ97599.1			acid phosphatase/phosphotransferase	aphA		CGSHiEE_00525	312	103	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	104744	105247	-							CGSHiEE_00530	504		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	104744	105247	-	ABQ97600.1			S-ribosylhomocysteinase			CGSHiEE_00530	504	167	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	105432	105848	-							CGSHiEE_00535	417		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	105432	105848	-	ABQ97601.1			hypothetical protein			CGSHiEE_00535	417	138	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	105906	106508	-							CGSHiEE_00540	603		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	105906	106508	-	ABQ97602.1			predicted phosphatase/phosphohexomutase			CGSHiEE_00540	603	200	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	106624	107001	+							CGSHiEE_00545	378		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	106624	107001	+	ABQ97603.1			S-ribosylhomocysteinase			CGSHiEE_00545	378	125	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	107141	107752	+					gidB		CGSHiEE_00550	612		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	107141	107752	+	ABQ97604.1			glucose-inhibited division protein B	gidB		CGSHiEE_00550	612	203	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	107871	108245	+							CGSHiEE_00555	375		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	107871	108245	+	ABQ97605.1			F0F1 ATP synthase subunit I			CGSHiEE_00555	375	124	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	108273	109061	+							CGSHiEE_00560	789		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	108273	109061	+	ABQ97606.1			F0F1 ATP synthase subunit A			CGSHiEE_00560	789	262	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	109117	109371	+							CGSHiEE_00565	255		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	109117	109371	+	ABQ97607.1			F0F1 ATP synthase subunit C			CGSHiEE_00565	255	84	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	109421	109891	+							CGSHiEE_00570	471		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	109421	109891	+	ABQ97608.1			F0F1 ATP synthase subunit B			CGSHiEE_00570	471	156	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	109904	110437	+							CGSHiEE_00575	534		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	109904	110437	+	ABQ97609.1			F0F1 ATP synthase subunit delta			CGSHiEE_00575	534	177	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	110450	111991	+							CGSHiEE_00580	1542		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	110450	111991	+	ABQ97610.1			F0F1 ATP synthase subunit alpha			CGSHiEE_00580	1542	513	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	112007	112876	+							CGSHiEE_00585	870		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	112007	112876	+	ABQ97611.1			F0F1 ATP synthase subunit gamma			CGSHiEE_00585	870	289	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	112893	114266	+							CGSHiEE_00590	1374		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	112893	114266	+	ABQ97612.1			F0F1 ATP synthase subunit beta			CGSHiEE_00590	1374	457	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	114296	114724	+							CGSHiEE_00595	429		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	114296	114724	+	ABQ97613.1			ATP synthase subunit epsilon			CGSHiEE_00595	429	142	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	114910	116112	-							CGSHiEE_00600	1203		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	114910	116112	-	ABQ97614.1			tyrosine-specific transport protein 1			CGSHiEE_00600	1203	400	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	116142	116294	-							CGSHiEE_00605	153		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	116142	116294	-	ABQ97615.1			hypothetical protein			CGSHiEE_00605	153	50	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	117040	117816	-							CGSHiEE_00620	777		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	117040	117816	-	ABQ97616.1			imidazole glycerol phosphate synthase subunit HisF			CGSHiEE_00620	777	258	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	117798	118547	-							CGSHiEE_00625	750		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	117798	118547	-	ABQ97617.1			1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase			CGSHiEE_00625	750	249	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	118583	119182	-							CGSHiEE_00630	600		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	118583	119182	-	ABQ97618.1			1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase			CGSHiEE_00630	600	199	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	119248	120336	-							CGSHiEE_00635	1089		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	119248	120336	-	ABQ97619.1			imidazole glycerol-phosphate dehydratase/histidinol phosphatase			CGSHiEE_00635	1089	362	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	120448	121506	-							CGSHiEE_00640	1059		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	120448	121506	-	ABQ97620.1			histidinol-phosphate aminotransferase			CGSHiEE_00640	1059	352	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	121620	122903	-					hisD		CGSHiEE_00645	1284		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	121620	122903	-	ABQ97621.1			histidinol dehydrogenase	hisD		CGSHiEE_00645	1284	427	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	122996	123907	-					hisG		CGSHiEE_00650	912		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	122996	123907	-	ABQ97622.1			ATP phosphoribosyltransferase	hisG		CGSHiEE_00650	912	303	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	124356	125219	+							CGSHiEE_00655	864		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	124356	125219	+	ABQ97623.1			conserved hypothetical stress-induced protein			CGSHiEE_00655	864	287	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	125229	126071	+							CGSHiEE_00660	843		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	125229	126071	+	ABQ97624.1			hypothetical protein			CGSHiEE_00660	843	280	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	126115	127347	-							CGSHiEE_00665	1233		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	126115	127347	-	ABQ97625.1			D-3-phosphoglycerate dehydrogenase			CGSHiEE_00665	1233	410	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	127377	128036	-							CGSHiEE_00670	660		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	127377	128036	-	ABQ97626.1			ribose-5-phosphate isomerase A			CGSHiEE_00670	660	219	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	128170	129099	-							CGSHiEE_00675	930		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	128170	129099	-	ABQ97627.1			coproporphyrinogen III oxidase			CGSHiEE_00675	930	309	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	129440	131851	-							CGSHiEE_00680	2412		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	129440	131851	-	ABQ97628.1			ATP-dependent proteinase			CGSHiEE_00680	2412	803	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	132125	132919	+							CGSHiEE_00685	795		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	132125	132919	+	ABQ97629.1			coproporphyrinogen III oxidase			CGSHiEE_00685	795	264	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	132969	133760	-					mazG		CGSHiEE_00690	792		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	132969	133760	-	ABQ97630.1			nucleoside triphosphate pyrophosphohydrolase	mazG		CGSHiEE_00690	792	263	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	133892	134431	+							CGSHiEE_00695	540		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	133892	134431	+	ABQ97631.1			pyrimidine regulatory protein PyrR			CGSHiEE_00695	540	179	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	134507	135442	+							CGSHiEE_00700	936		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	134507	135442	+	ABQ97632.1			stationary-phase survival protein SurA			CGSHiEE_00700	936	311	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	135512	136555	+							CGSHiEE_00705	1044		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	135512	136555	+	ABQ97633.1			pyrimidine regulatory protein PyrR			CGSHiEE_00705	1044	347	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	136572	137204	+					tdk		CGSHiEE_00710	633		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	136572	137204	+	ABQ97634.1			thymidylate kinase	tdk		CGSHiEE_00710	633	210	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	137201	138184	+							CGSHiEE_00715	984		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	137201	138184	+	ABQ97635.1			DNA polymerase III subunit delta			CGSHiEE_00715	984	327	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	138238	139020	+							CGSHiEE_00720	783		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	138238	139020	+	ABQ97636.1			putative deoxyribonuclease			CGSHiEE_00720	783	260	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	139103	139570	+							CGSHiEE_00725	468		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	139103	139570	+	ABQ97637.1			hypothetical protein			CGSHiEE_00725	468	155	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	139627	140919	+							CGSHiEE_00730	1293		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	139627	140919	+	ABQ97638.1			hypothetical protein			CGSHiEE_00730	1293	430	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	140991	141182	+							CGSHiEE_00735	192		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	140991	141182	+	ABQ97639.1			hypothetical protein			CGSHiEE_00735	192	63	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	141191	141328	+							CGSHiEE_00740	138		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	141191	141328	+	ABQ97640.1			virulence-associated protein D			CGSHiEE_00740	138	45	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	141509	141952	+							CGSHiEE_00745	444		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	141509	141952	+	ABQ97641.1			DNA polymerase III subunit delta'			CGSHiEE_00745	444	147	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	142024	143523	+							CGSHiEE_00750	1500		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	142024	143523	+	ABQ97642.1			fused fructose-specific PTS enzymes: IIA component/HPr component			CGSHiEE_00750	1500	499	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	143525	144466	+							CGSHiEE_00755	942		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	143525	144466	+	ABQ97643.1			1-phosphofructokinase			CGSHiEE_00755	942	313	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	144468	146138	+					fruK		CGSHiEE_00760	1671		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	144468	146138	+	ABQ97644.1			1-phosphofructokinase	fruK		CGSHiEE_00760	1671	556	
gene	tRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	146573	146658	-							CGSHiEE_t09342	86		
tRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	146573	146658	-				tRNA-Leu			CGSHiEE_t09342	86		
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	146684	147022	-					secG		CGSHiEE_00765	339		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	146684	147022	-	ABQ97645.1			preprotein translocase subunit SecG	secG		CGSHiEE_00765	339	112	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	147130	149085	-							CGSHiEE_00770	1956		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	147130	149085	-	ABQ97646.1			DNA topoisomerase III			CGSHiEE_00770	1956	651	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	149101	149703	-							CGSHiEE_00775	603		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	149101	149703	-	ABQ97647.1			recombination protein RecR			CGSHiEE_00775	603	200	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	149761	150090	-							CGSHiEE_00780	330		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	149761	150090	-	ABQ97648.1			hypothetical protein			CGSHiEE_00780	330	109	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	150243	151088	-							CGSHiEE_00785	846		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	150243	151088	-	ABQ97649.1			hypothetical protein			CGSHiEE_00785	846	281	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	151161	153761	-							CGSHiEE_00790	2601		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	151161	153761	-	ABQ97650.1			penicillin-binding protein 1A			CGSHiEE_00790	2601	866	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	153860	154657	+							CGSHiEE_00795	798		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	153860	154657	+	ABQ97651.1			competence protein A			CGSHiEE_00795	798	265	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	154658	155164	+							CGSHiEE_00800	507		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	154658	155164	+	ABQ97652.1			competence protein B			CGSHiEE_00800	507	168	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	155161	155682	+							CGSHiEE_00805	522		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	155161	155682	+	ABQ97653.1			competence protein C			CGSHiEE_00805	522	173	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	155679	156092	+							CGSHiEE_00810	414		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	155679	156092	+	ABQ97654.1			competence protein D			CGSHiEE_00810	414	137	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	156102	157439	+							CGSHiEE_00815	1338		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	156102	157439	+	ABQ97655.1			competence protein E			CGSHiEE_00815	1338	445	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	157452	158138	+					recR		CGSHiEE_00820	687		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	157452	158138	+	ABQ97656.1			recombination protein RecR	recR		CGSHiEE_00820	687	228	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	158214	158810	+							CGSHiEE_00825	597		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	158214	158810	+	ABQ97657.1			predicted gluconate transport-associated protein			CGSHiEE_00825	597	198	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	158877	159671	+							CGSHiEE_00830	795		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	158877	159671	+	ABQ97658.1			NADH pyrophosphatase			CGSHiEE_00830	795	264	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	159707	160297	+							CGSHiEE_00835	591		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	159707	160297	+	ABQ97659.1			hypothetical protein			CGSHiEE_00835	591	196	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	160437	160709	+					nudC		CGSHiEE_00840	273		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	160437	160709	+	ABQ97660.1			NADH pyrophosphatase	nudC		CGSHiEE_00840	273	90	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	160822	162654	+							CGSHiEE_00845	1833		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	160822	162654	+	ABQ97661.1			D-fructose-6-phosphate amidotransferase			CGSHiEE_00845	1833	610	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	162706	163239	-							CGSHiEE_00850	534		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	162706	163239	-	ABQ97662.1			disulfide bond formation protein B			CGSHiEE_00850	534	177	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	164921	165646	+							CGSHiEE_00865	726		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	164921	165646	+	ABQ97663.1			fatty acid metabolism regulator			CGSHiEE_00865	726	241	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	165691	167058	-							CGSHiEE_00870	1368		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	165691	167058	-	ABQ97664.1			phosphatidylserine synthase			CGSHiEE_00870	1368	455	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	167204	167527	+							CGSHiEE_00875	324		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	167204	167527	+	ABQ97665.1			rRNA methylase			CGSHiEE_00875	324	107	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	167556	168260	+							CGSHiEE_00880	705		
